AAPL,ABBV,AMD,AMZN,AVGO,AXP,BAC,BKR.B,CAT,COST,CSCO,CVX,GE,GOOGL,GS,HD,IBM,JNJ,JPM,KO,LLY,MA,META,MS,MSFT,MU,NFLX,NVDA,ORCL,PG,PLTR,QQQ,SPY,TSLA,UNH,V,WFC,WMT,XOM
224.99205017089844,184.31492614746094,156.75,193.8800048828125,170.575439453125,262.3479919433594,38.534080505371094,,363.48883056640625,909.8657836914062,49.952659606933594,138.2274932861328,186.74681091308594,160.9207763671875,482.5194091796875,377.8958740234375,212.05650329589844,156.28067016601562,203.8284454345703,68.67768096923828,908.695556640625,492.05767822265625,561.7013549804688,98.35476684570312,428.497802734375,92.99950408935547,70.53700256347656,116.21392059326172,162.94566345214844,167.1210479736328,37.95000076293945,479.224609375,559.6408081054688,250.0,553.1892700195312,285.46197509765625,53.36661911010742,79.22986602783203,111.53913116455078
225.88616943359375,184.0106201171875,158.32000732421875,193.9600067138672,172.44944763183594,261.2781677246094,38.128150939941406,,377.94342041015625,894.4479370117188,50.26850891113281,138.14315795898438,187.72671508789062,161.3582305908203,483.11114501953125,386.28369140625,212.5084991455078,155.85939025878906,203.9730224609375,68.29469299316406,914.5422973632812,482.4271240234375,560.6266479492188,98.46035766601562,424.2080383300781,93.42688751220703,72.22599792480469,120.82209014892578,162.79840087890625,166.61131286621094,36.900001525878906,481.53619384765625,561.2420654296875,254.27000427246094,554.9065551757812,269.7859191894531,52.446678161621094,79.56521606445312,111.24451446533203
224.89268493652344,181.87107849121094,162.02000427246094,192.52999877929688,173.1201629638672,261.2389221191406,37.934852600097656,,370.42230224609375,901.2738647460938,50.392940521240234,134.88282775878906,187.40008544921875,160.56283569335938,476.4371337890625,382.68756103515625,212.75856018066406,153.77207946777344,202.62342834472656,68.40959167480469,914.6709594726562,484.4463195800781,565.5826416015625,98.22998809814453,427.1139221191406,95.18608093261719,72.15599822998047,123.4610366821289,163.2697296142578,165.6687774658203,37.119998931884766,481.9826354980469,560.0042114257812,257.0199890136719,555.9869995117188,266.6705322265625,51.91407012939453,80.28521728515625,109.07758331298828
226.0352020263672,182.4796600341797,167.49000549316406,191.16000366210938,175.65499877929688,263.1822204589844,38.195804595947266,,382.8692932128906,894.3488159179688,50.58435821533203,133.02780151367188,182.97900390625,161.7957000732422,482.0440979003906,382.4658203125,214.87429809570312,154.5284881591797,202.22817993164062,68.3617172241211,899.5938720703125,486.2476806640625,565.114990234375,100.39921569824219,426.3232421875,109.2100601196289,71.14299774169922,123.9908218383789,165.05673217773438,166.58245849609375,37.099998474121094,485.6037902832031,562.2244873046875,254.22000122070312,554.5399169921875,268.7078857421875,54.60612869262695,78.82547760009766,107.2052993774414
226.30343627929688,185.227783203125,164.35000610351562,187.97000122070312,170.328857421875,266.0382995605469,38.07982635498047,,382.98681640625,878.6531982421875,50.74707794189453,136.306884765625,183.76211547851562,163.0087127685547,483.58648681640625,385.1942443847656,212.3834991455078,154.5380401611328,202.92227172851562,68.73512268066406,868.4011840820312,488.5934753417969,564.6372680664062,99.92890167236328,423.0713195800781,106.84457397460938,70.73500061035156,121.35187530517578,165.68516540527344,166.909423828125,36.84000015258789,482.9052734375,561.4091186523438,260.4599914550781,561.3316650390625,272.1497497558594,54.131629943847656,78.68738555908203,110.07550811767578
231.4794158935547,187.78573608398438,164.0800018310547,186.3300018310547,170.14146423339844,266.17572021484375,38.35044860839844,,383.0259704589844,879.546142578125,50.938507080078125,137.9745330810547,186.93418884277344,164.89781188964844,480.28826904296875,390.6607971191406,212.61431884765625,155.16998291015625,203.26931762695312,68.8021469116211,876.4639892578125,488.7518005371094,569.69287109375,100.0536880493164,425.3249206542969,103.07768249511719,70.927001953125,121.3918685913086,167.3151397705078,166.5728302001953,37.20000076293945,484.2148132324219,563.6587524414062,261.6300048828125,564.0618896484375,271.9320983886719,54.70296859741211,79.64411163330078,111.40606689453125
224.73377990722656,187.29129028320312,159.75,185.1300048828125,165.18023681640625,263.6239013671875,37.90585708618164,,384.2697448730469,870.47802734375,50.47908020019531,140.25115966796875,184.67410278320312,166.03125,475.49615478515625,394.3726501464844,210.95054626464844,155.10296630859375,199.58680725097656,68.65853881835938,875.0195922851562,491.305419921875,573.7034912109375,100.2264633178711,415.8260498046875,99.69841003417969,70.61299896240234,116.95361328125,164.13375854492188,166.4189453125,36.459999084472656,477.4685363769531,558.6092529296875,258.0199890136719,562.7304077148438,274.55303955078125,53.637760162353516,80.15699005126953,113.98165130615234
225.30001831054688,187.15814208984375,159.77999877929688,184.75999450683594,168.3266143798828,265.9009094238281,37.915523529052734,,385.8953552246094,871.619140625,50.74912643432617,141.4222412109375,184.81289672851562,164.90774536132812,477.26165771484375,396.50335693359375,211.31597900390625,154.31784057617188,199.8278350830078,67.9883041381836,881.5391235351562,490.50372314453125,570.0611572265625,100.32243347167969,412.30718994140625,99.2412109375,71.10900115966797,118.8028793334961,164.673828125,165.34182739257812,37.4900016784668,478.1432189941406,558.8451538085938,249.02000427246094,571.4227905273438,273.9595947265625,53.55060958862305,79.32850646972656,115.4927978515625
224.19728088378906,185.85536193847656,162.85000610351562,181.9600067138672,169.539794921875,263.61407470703125,37.934852600097656,,382.99658203125,868.781494140625,50.56587600708008,141.70330810546875,182.28512573242188,164.90774536132812,471.54803466796875,396.8118591308594,214.19149780273438,153.6763153076172,197.84197998046875,67.51915740966797,876.078125,489.9098815917969,579.973388671875,100.37042999267578,411.7239990234375,101.19920349121094,70.68000030517578,122.80130004882812,163.8391876220703,163.6106719970703,39.2400016784668,477.7860412597656,557.8234252929688,240.66000366210938,571.8472900390625,273.82110595703125,53.24073028564453,79.32850646972656,116.5002212524414
225.3199005126953,184.75233459472656,170.89999389648438,186.50999450683594,174.22483825683594,271.5651550292969,38.76604080200195,,388.8724365234375,876.1629638671875,50.874507904052734,141.22552490234375,185.44728088378906,166.10084533691406,480.3367919921875,393.7074279785156,217.34591674804688,153.47525024414062,204.86412048339844,67.18405151367188,877.6708984375,492.6119689941406,593.080078125,103.54750061035156,411.24957275390625,101.6265869140625,71.97000122070312,124.87046813964844,167.76678466796875,162.41812133789062,40.0099983215332,483.47076416015625,562.8925170898438,250.0800018310547,570.3519287109375,274.8794250488281,55.15809631347656,79.83151245117188,118.63863372802734
220.2432403564453,184.10572814941406,170.97000122070312,180.8000030517578,172.68617248535156,269.4198913574219,38.621070861816406,,390.0084533691406,866.7178955078125,50.64303207397461,141.58152770996094,184.33705139160156,162.0442657470703,479.81292724609375,393.4181823730469,218.42300415039062,152.74755859375,204.5828399658203,66.07342529296875,888.7907104492188,486.2773742675781,581.9737548828125,103.31714630126953,404.80499267578125,102.39772033691406,70.19200134277344,127.66936492919922,166.8928985595703,160.7254638671875,38.88999938964844,478.2920227050781,557.8037719726562,240.8300018310547,562.9813842773438,270.7848815917969,55.351768493652344,78.01671600341797,119.15184020996094
224.29660034179688,183.53515625,172.8000030517578,182.72000122070312,178.25894165039062,264.8146057128906,38.59206771850586,,379.931396484375,883.4154663085938,50.85521697998047,139.3611297607422,185.83387756347656,163.43624877929688,481.7045593261719,399.3185729980469,219.86558532714844,152.9007568359375,204.4082794189453,66.2361831665039,903.94677734375,491.97845458984375,590.0447387695312,103.17316436767578,409.9151611328125,102.02957153320312,72.1760025024414,132.83731079101562,171.2132568359375,161.72569274902344,41.45000076293945,485.43511962890625,563.0792236328125,244.5,561.0711669921875,271.9419860839844,55.48733901977539,78.61835479736328,115.98700714111328
228.04200744628906,185.1897735595703,171.02000427246094,185.1699981689453,183.40756225585938,267.0877380371094,38.84335708618164,,387.9910888671875,901.9484252929688,51.65570068359375,140.20431518554688,187.62808227539062,160.9307098388672,490.0567932128906,401.1407470703125,225.3280792236328,153.8199462890625,206.99790954589844,66.60958099365234,909.9024047851562,495.4969177246094,587.6762084960938,104.6609115600586,412.63336181640625,101.19374084472656,72.74299621582031,132.597412109375,175.06227111816406,162.793212890625,43.130001068115234,489.25469970703125,566.9793701171875,241.0500030517578,570.3712768554688,273.8903503417969,55.719749450683594,79.29891204833984,116.03451538085938
227.54527282714844,184.8094024658203,164.17999267578125,186.64999389648438,183.151123046875,266.15289306640625,38.630733489990234,,388.4317932128906,886.6002197265625,51.63642120361328,141.1130828857422,186.4781951904297,161.14944458007812,488.6405029296875,395.25,224.09710693359375,153.68588256835938,206.43539428710938,66.30321502685547,900.9492797851562,493.5840759277344,581.0281982421875,103.73946380615234,411.0321350097656,105.16388702392578,73.02899932861328,134.7565460205078,172.6217041015625,162.48545837402344,43.52000045776367,488.6991271972656,565.9871826171875,238.77000427246094,576.6226806640625,274.4244384765625,55.9231071472168,78.51972961425781,117.03244018554688
226.06500244140625,184.65724182128906,167.88999938964844,188.82000732421875,178.99867248535156,271.7521057128906,40.54438018798828,,393.700439453125,882.036376953125,52.321170806884766,141.8625946044922,189.49168395996094,162.3027801513672,500.8439636230469,397.1203918457031,224.32789611816406,154.5955047607422,215.6009979248047,66.60958099365234,922.0906982421875,497.7863464355469,587.118896484375,106.02388763427734,411.5066223144531,106.38776397705078,72.27899932861328,134.74656677246094,172.97596740722656,164.54356384277344,43.5099983215332,489.46307373046875,569.3763427734375,217.8000030517578,576.96044921875,274.7904052734375,59.06060791015625,79.00302124023438,117.47913360595703
229.79054260253906,186.0455780029297,165.27000427246094,187.5399932861328,179.8173370361328,272.1062927246094,40.5057258605957,,385.79742431640625,882.7607421875,52.34046173095703,142.1998748779297,190.9488525390625,164.01290893554688,507.100830078125,400.5141296386719,226.25131225585938,154.72955322265625,214.81539916992188,67.34681701660156,919.5679931640625,502.1470947265625,587.586669921875,107.77079772949219,414.29400634765625,107.80068969726562,71.30000305175781,138.01527404785156,173.3203887939453,165.90924072265625,43.400001525878906,493.57037353515625,574.032958984375,219.16000366210938,584.05126953125,277.5992431640625,60.193599700927734,79.1904296875,117.92583465576172
232.32386779785156,183.89852905273438,156.63999938964844,187.69000244140625,173.57386779785156,272.88372802734375,40.72801971435547,,379.9607238769531,887.5725708007812,52.15721893310547,138.40550231933594,188.90682983398438,164.51002502441406,506.7419128417969,400.6683349609375,224.0393829345703,157.12326049804688,215.697998046875,67.34681701660156,903.5510864257812,502.7120361328125,583.45654296875,107.71320343017578,413.89862060546875,103.80069732666016,70.5979995727539,131.54783630371094,171.3226776123047,166.9286651611328,42.43000030517578,486.972900390625,569.5728759765625,219.57000732421875,536.6729736328125,276.22442626953125,61.03607177734375,80.53179931640625,114.38082122802734
230.26739501953125,182.55662536621094,156.1300048828125,186.88999938964844,174.4023895263672,277.1839904785156,41.365901947021484,,385.4742431640625,880.3993530273438,54.37544250488281,139.34239196777344,190.5027618408203,164.2117462158203,513.9979858398438,403.5896301269531,224.72219848632812,157.2956085205078,216.91038513183594,67.56703186035156,906.6180419921875,509.4910888671875,574.0220336914062,114.71044158935547,411.30889892578125,108.69621276855469,70.19999694824219,135.66619873046875,171.99188232421875,165.78421020507812,41.93000030517578,487.0323791503906,572.0484619140625,221.3300018310547,551.1922607421875,284.3641052246094,61.868865966796875,80.10768127441406,114.67544555664062
230.63497924804688,180.74505615234375,156.25,187.52999877929688,179.04798889160156,281.2185363769531,41.172603607177734,,386.32623291015625,878.3258056640625,54.39472579956055,141.65647888183594,190.9389190673828,161.9945526123047,513.163818359375,400.6876525878906,223.96246337890625,157.47752380371094,217.6669158935547,66.92554473876953,907.3104858398438,509.1838684082031,574.1613159179688,114.64325714111328,411.9019470214844,111.49222564697266,68.76499938964844,136.87570190429688,172.88739013671875,165.68801879882812,42.0,487.3697204589844,572.0975952148438,220.88999938964844,546.069580078125,287.2026672363281,62.343360900878906,79.7822036743164,114.38082122802734
233.4663848876953,181.02301025390625,155.97000122070312,188.99000549316406,177.430419921875,272.3720397949219,40.9019889831543,,385.7092590332031,882.5621948242188,54.74192810058594,141.23487854003906,190.92901611328125,162.48175048828125,512.6787109375,400.10919189453125,223.30850219726562,158.0998992919922,218.58831787109375,67.44257354736328,908.1514282226562,511.7408752441406,573.7034912109375,116.19817352294922,413.3252868652344,110.59671783447266,76.38899993896484,137.94529724121094,171.91314697265625,165.69479370117188,42.970001220703125,490.56427001953125,574.2981567382812,220.6999969482422,549.5232543945312,287.43011474609375,62.32400131225586,80.19644165039062,114.05770111083984
234.93670654296875,178.79928588867188,157.89999389648438,189.07000732421875,177.52903747558594,266.4185791015625,40.36075210571289,,383.7731628417969,879.7942504882812,54.577972412109375,141.35667419433594,192.5348663330078,163.12802124023438,502.2990417480469,391.8177795410156,222.87571716308594,155.90724182128906,216.28964233398438,66.49470520019531,896.4381103515625,510.4227600097656,572.3997802734375,113.52982330322266,413.9381103515625,108.5370101928711,77.20700073242188,143.6530303955078,170.99790954589844,164.01153564453125,42.70000076293945,491.5068054199219,573.3550415039062,218.85000610351562,551.317626953125,283.7014465332031,61.9947509765625,79.70329284667969,114.12422180175781
234.32077026367188,180.92715454101562,154.08999633789062,189.6999969482422,176.92738342285156,268.0520935058594,40.88265609741211,,381.7878112792969,886.4612426757812,54.58761978149414,141.3941650390625,175.11822509765625,164.19186401367188,502.7840576171875,387.4310607910156,223.35655212402344,156.5009002685547,217.37594604492188,66.49470520019531,899.4257202148438,508.4504699707031,579.2169189453125,113.56822967529297,422.56719970703125,107.28327941894531,76.42400360107422,143.53309631347656,172.52328491210938,164.16632080078125,42.939998626708984,492.04254150390625,573.0505981445312,217.97000122070312,549.7644653320312,281.6640930175781,62.759765625,80.896728515625,114.71347045898438
229.2540283203125,180.08367919921875,152.91000366210938,184.7100067138672,171.13763427734375,266.9007873535156,40.92131423950195,,379.104736328125,892.0966186523438,54.278995513916016,140.98190307617188,180.1043243408203,161.8454132080078,501.7170104980469,385.3003234863281,223.83741760253906,158.80844116210938,216.68731689453125,65.11598205566406,893.5888671875,509.1541442871094,560.9848022460938,113.52982330322266,419.69085693359375,104.52708435058594,74.92900085449219,139.50466918945312,170.34841918945312,164.05023193359375,42.59000015258789,484.5025329589844,567.8143310546875,213.64999389648438,544.728515625,280.6453857421875,62.517669677734375,82.12960815429688,114.30479431152344
229.06529235839844,181.78021240234375,153.44000244140625,186.3800048828125,169.00718688964844,265.67071533203125,41.22093200683594,,380.411865234375,886.3917846679688,53.970367431640625,140.95382690429688,178.17135620117188,161.7857666015625,508.7984619140625,388.231201171875,210.02731323242188,156.71151733398438,218.21006774902344,64.43618774414062,881.7864990234375,506.07183837890625,565.0552368164062,114.38409423828125,419.8193664550781,106.31810760498047,75.45500183105469,140.35433959960938,171.6080780029297,164.08892822265625,43.560001373291016,488.4313049316406,569.0423583984375,260.4800109863281,541.0335693359375,280.1113586425781,63.36015319824219,81.90274810791016,113.65851593017578
229.8998260498047,180.054931640625,156.22999572753906,187.8300018310547,170.63462829589844,263.08270263671875,40.48639678955078,,379.3406066894531,884.2091674804688,53.75819396972656,141.2910919189453,177.5369110107422,164.3211212158203,497.2546691894531,384.59649658203125,206.4497528076172,154.0401611328125,215.6204071044922,64.07234954833984,883.1517333984375,502.8408203125,570.4989624023438,112.18605041503906,423.19976806640625,107.37284088134766,75.46800231933594,141.48388671875,170.76174926757812,162.73458862304688,44.86000061035156,491.4075927734375,568.8458862304688,269.19000244140625,544.6513061523438,278.6376953125,62.48862075805664,81.38001251220703,113.5634765625
231.8768310546875,181.80899047851562,159.9199981689453,188.38999938964844,169.66802978515625,267.1369934082031,41.191932678222656,,383.90087890625,883.9512329101562,53.31454849243164,141.0381317138672,173.82955932617188,165.7628173828125,507.9059753417969,388.4336853027344,204.75717163085938,154.72955322265625,218.71441650390625,63.83299255371094,886.0108032226562,503.68328857421875,575.385498046875,114.34568786621094,421.6578369140625,105.86039733886719,74.91200256347656,140.4643096923828,169.67922973632812,163.7793731689453,44.970001220703125,491.4869689941406,570.6043701171875,262.510009765625,545.307373046875,281.0707092285156,63.53445816040039,81.6167221069336,113.00273895263672
232.1450653076172,181.58851623535156,166.25,190.8300018310547,176.789306640625,266.113525390625,41.10494613647461,,380.8541564941406,880.012451171875,53.70033264160156,139.14564514160156,172.53099060058594,168.705810546875,508.5850524902344,380.8942565917969,202.37210083007812,153.28372192382812,216.1926727294922,62.77022933959961,893.9153442382812,501.7704772949219,590.4329833984375,114.50886535644531,426.95587158203125,107.64148712158203,75.94400024414062,141.19400024414062,170.6731719970703,161.7188262939453,44.93000030517578,496.2093811035156,571.5277709960938,259.5199890136719,542.3070678710938,278.7860412597656,63.234275817871094,80.58110809326172,111.46309661865234
228.59837341308594,193.1385040283203,148.60000610351562,192.72999572753906,174.22483825683594,269.7052307128906,40.8923225402832,,372.7261962890625,872.1746826171875,53.613521575927734,138.70529174804688,173.1158447265625,173.45835876464844,508.7014465332031,378.4357604980469,197.05386352539062,153.78163146972656,217.6572265625,63.11490249633789,837.7723388671875,509.1144714355469,588.9598999023438,113.18428039550781,427.5291442871094,103.56190490722656,75.3740005493164,139.28475952148438,171.7852020263672,160.74176025390625,43.689998626708984,492.459228515625,569.7987670898438,257.54998779296875,543.1078491210938,286.9751892089844,63.340789794921875,80.27535247802734,110.90235137939453
224.43569946289062,195.41014099121094,144.07000732421875,186.39999389648438,167.44879150390625,265.7691345214844,40.418739318847656,,369.7384033203125,867.30322265625,52.82268524169922,139.4267120361328,170.2808074951172,170.12759399414062,502.2892761230469,379.6216125488281,198.80416870117188,153.0635223388672,215.2421417236328,62.530860900878906,820.8651123046875,495.14007568359375,564.856201171875,112.46356201171875,401.65185546875,99.1539535522461,75.60299682617188,132.70738220214844,165.17202758789062,159.79371643066406,41.560001373291016,480.0281982421875,558.6289672851562,249.85000610351562,544.5934448242188,286.6685485839844,62.866275787353516,80.82768249511719,110.98789978027344
221.45529174804688,195.10342407226562,141.86000061035156,197.92999267578125,166.61041259765625,268.33746337890625,40.36075210571289,,373.1094970703125,871.565185546875,53.526729583740234,143.408447265625,170.20152282714844,170.30653381347656,503.80267333984375,378.5032653808594,200.27557373046875,153.32203674316406,216.2314453125,62.243629455566406,810.1707153320312,503.5544128417969,564.4382934570312,113.04401397705078,405.6253356933594,99.23355865478516,75.61000061035156,135.34632873535156,167.31736755371094,159.71633911132812,41.91999816894531,483.5799255371094,560.9866943359375,248.97999572753906,547.5455932617188,287.54876708984375,62.63387680053711,81.06439208984375,109.2486572265625
220.56114196777344,192.15126037597656,140.7100067138672,195.77999877929688,166.24545288085938,265.87738037109375,39.945159912109375,,370.05291748046875,880.267822265625,53.844993591308594,144.25164794921875,170.260986328125,168.26834106445312,496.1585388183594,381.3763427734375,198.41949462890625,151.5124053955078,213.1665496826172,62.3393669128418,797.517578125,501.0766906738281,557.9893188476562,112.35714721679688,403.7373962402344,101.22358703613281,75.5510025024414,135.99607849121094,166.8942108154297,159.69699096679688,41.40999984741211,482.171142578125,559.7783203125,242.83999633789062,538.1008911132812,288.6466064453125,61.68487548828125,81.32083129882812,112.72713470458984
221.99176025390625,193.31103515625,141.66000366210938,199.5,171.52230834960938,271.5356140136719,40.47673416137695,,376.7852478027344,884.3409423828125,54.16326141357422,143.72698974609375,173.73043823242188,168.7654571533203,511.184814453125,385.7341613769531,199.62164306640625,151.61773681640625,214.82508850097656,62.58831787109375,797.4383544921875,501.056884765625,569.6829223632812,113.97274017333984,406.70269775390625,104.96487426757812,76.39099884033203,139.8545379638672,169.0493927001953,160.35479736328125,51.130001068115234,488.3221435546875,566.547119140625,251.44000244140625,547.0343017578125,290.07086181640625,62.043174743652344,82.53398132324219,113.05978393554688
221.26649475097656,192.85093688964844,145.10000610351562,207.08999633789062,177.0950469970703,290.4488220214844,43.88844680786133,,409.7196960449219,893.3614501953125,55.81246566772461,147.76495361328125,179.18240356445312,175.49661254882812,578.1386108398438,374.4346618652344,205.4207305908203,151.16770935058594,239.6256561279297,60.98937225341797,768.0758666992188,516.4882202148438,569.3046875,127.2071762084961,415.32196044921875,111.27332305908203,78.02100372314453,145.55227661132812,178.35903930664062,155.7983856201172,55.529998779296875,501.5865173339844,580.6345825195312,288.5299987792969,575.6483154296875,304.02593994140625,70.17744445800781,82.29727935791016,114.99858856201172
225.99545288085938,192.18959045410156,149.82000732421875,210.0500030517578,181.29681396484375,282.2419128417969,43.2698974609375,,401.1986083984375,907.9453125,56.0150032043457,146.87490844726562,177.28912353515625,179.71224975585938,564.7420654296875,385.10748291015625,205.50729370117188,150.06658935546875,229.2670440673828,60.95107650756836,788.9204711914062,513.2672119140625,588.8605346679688,124.25651550292969,420.51123046875,112.84545135498047,79.65399932861328,148.8209991455078,183.40748596191406,158.08145141601562,55.880001068115234,509.4836120605469,585.1241455078125,296.9100036621094,584.0994873046875,302.4435119628906,67.61128234863281,82.70165252685547,115.14114379882812
225.7269287109375,191.22149658203125,147.9499969482422,208.17999267578125,181.129150390625,283.0094909667969,43.61783218383789,,386.6134948730469,937.6198120117188,55.99570846557617,147.02479553222656,183.1970672607422,177.32601928710938,571.6198120117188,391.335693359375,205.53611755371094,148.86016845703125,229.84896850585938,61.20001220703125,822.6458129882812,520.0859375,586.5117797851562,125.31101989746094,417.6546936035156,111.34297180175781,79.50399780273438,147.5714874267578,186.24169921875,162.2412109375,58.38999938964844,510.07891845703125,587.65869140625,321.2200012207031,594.0941772460938,304.4907531738281,68.21511840820312,83.6682357788086,115.1031265258789
223.01174926757812,167.19178771972656,147.35000610351562,206.83999633789062,176.46380615234375,288.29376220703125,44.5359992980957,,389.7290344238281,926.7713623046875,56.54544448852539,146.6219482421875,182.94927978515625,179.31454467773438,584.3082275390625,393.6399230957031,205.39187622070312,148.4484405517578,232.08946228027344,60.66384506225586,823.5361938476562,525.398193359375,580.3713989257812,129.17105102539062,413.1770324707031,108.10914611816406,80.54399871826172,145.20240783691406,186.12362670898438,160.61599731445312,60.2400016784668,509.7814025878906,588.2186279296875,350.0,603.2012939453125,307.50732421875,70.66946411132812,83.05672454833984,114.494873046875
223.01174926757812,163.99038696289062,143.6300048828125,208.91000366210938,173.8105926513672,283.90496826171875,44.3233757019043,,386.25970458984375,926.2745361328125,56.62260055541992,145.4883270263672,181.0460205078125,180.57725524902344,574.85009765625,388.61688232421875,204.3838348388672,146.15048217773438,232.35133361816406,60.510650634765625,810.1015014648438,524.4566650390625,582.0134887695312,128.00047302246094,418.1390075683594,103.58180236816406,81.94999694824219,148.231201171875,186.5664520263672,160.4321746826172,59.849998474121094,508.858642578125,586.3914184570312,328.489990234375,592.9942626953125,307.0316467285156,70.70841979980469,83.8260498046875,114.38082122802734
223.8968963623047,163.28111267089844,139.3000030517578,214.10000610351562,171.20669555664062,283.04888916015625,44.333038330078125,,380.4217529296875,927.61572265625,57.07588577270508,148.7018280029297,181.95799255371094,177.85296630859375,576.4312744140625,395.4717712402344,204.44198608398438,146.7249755859375,233.9031982421875,60.31916427612305,803.1268920898438,517.2316284179688,577.2166137695312,128.43580627441406,420.2839050292969,99.42261505126953,83.0469970703125,146.21200561523438,186.61566162109375,161.1480712890625,60.70000076293945,508.203857421875,586.6763305664062,330.239990234375,584.504638671875,306.6650390625,70.87399291992188,84.32905578613281,115.4452896118164
226.98007202148438,162.59100341796875,138.83999633789062,211.47999572753906,168.05044555664062,283.6982727050781,44.36203384399414,,380.70672607421875,917.8402099609375,55.860687255859375,151.58741760253906,176.84303283691406,174.57191467285156,570.9893188476562,391.16217041015625,202.57125854492188,145.41322326660156,234.59181213378906,59.888309478759766,777.8203735351562,515.7647094726562,574.3901977539062,128.11654663085938,421.954345703125,98.68629455566406,83.72599792480469,146.7018280029297,184.07667541503906,161.6317596435547,59.18000030517578,504.6719665527344,582.9039916992188,311.17999267578125,572.2332153320312,305.44622802734375,70.9032211303711,83.31317138671875,115.52192687988281
223.77755737304688,158.14353942871094,134.89999389648438,202.61000061035156,162.586181640625,282.2911376953125,45.18355178833008,,377.4732666015625,901.1303100585938,55.41703796386719,151.23141479492188,175.38583374023438,171.4996795654297,575.7716064453125,393.53387451171875,198.69410705566406,147.45266723632812,237.9282989501953,59.1127815246582,739.441162109375,517.241455078125,551.4210205078125,129.69345092773438,410.20184326171875,95.86042785644531,82.39600372314453,141.9237060546875,180.81927490234375,164.01153564453125,65.7699966430664,492.647705078125,575.437744140625,320.7200012207031,571.3455810546875,306.82354736328125,72.40308380126953,83.09617614746094,114.32417297363281
226.78114318847656,159.38002014160156,138.92999267578125,201.6999969482422,163.40484619140625,280.9823913574219,45.15456008911133,,377.85650634765625,913.4888916015625,55.27237319946289,152.14944458007812,175.97071838378906,174.2935333251953,570.3877563476562,395.7127990722656,201.69888305664062,148.18994140625,237.65672302246094,59.2276725769043,720.6133422851562,516.9837646484375,551.739501953125,129.42257690429688,410.9530334472656,97.02461242675781,84.70500183105469,140.09442138671875,182.77764892578125,165.18206787109375,61.2599983215332,496.0704650878906,577.7955932617188,338.739990234375,568.856689453125,309.32061767578125,72.15959930419922,82.92851257324219,115.28237915039062
227.0397491455078,159.65797424316406,139.38999938964844,204.61000061035156,163.0892333984375,280.9921875,44.854942321777344,,375.76312255859375,924.0592041015625,54.983036041259766,151.05157470703125,176.01034545898438,177.0973358154297,563.9756469726562,392.203369140625,203.7925567626953,146.49517822265625,235.7751007080078,59.92660903930664,723.120361328125,514.8331298828125,558.3973999023438,127.9327392578125,412.9595642089844,97.24351501464844,87.13200378417969,146.95172119140625,185.8972625732422,165.19175720214844,62.97999954223633,499.4833068847656,579.9076538085938,346.0,556.6527099609375,309.0134582519531,71.51680755615234,85.41399383544922,113.67259216308594
227.75582885742188,160.79856872558594,137.60000610351562,202.8800048828125,161.01792907714844,283.1177062988281,44.51667785644531,,374.9473571777344,922.0027465820312,55.45561981201172,152.68893432617188,176.4266815185547,174.96961975097656,564.5091552734375,385.64739990234375,208.0089569091797,146.6005096435547,233.53460693359375,60.30958557128906,746.5858764648438,507.9747009277344,562.8060913085938,127.40066528320312,410.6861877441406,97.88032531738281,88.38500213623047,145.83216857910156,187.71783447265625,165.31752014160156,62.119998931884766,499.1955871582031,580.1041259765625,342.0299987792969,579.323974609375,304.5940246582031,71.66288757324219,85.9860610961914,115.2919692993164
227.2784423828125,164.6038360595703,137.49000549316406,198.3800048828125,161.69850158691406,288.32330322265625,44.90327072143555,,382.8984375,949.3921508789062,55.513484954833984,152.9728546142578,177.14039611816406,166.66757202148438,578.2647094726562,395.7224426269531,215.5693817138672,148.88890075683594,237.3948516845703,61.04682540893555,743.1275634765625,510.5118713378906,560.3878173828125,130.59317016601562,408.913330078125,102.24847412109375,89.74800109863281,146.6118621826172,189.3711395263672,167.11688232421875,61.36000061035156,500.99127197265625,583.21826171875,339.6400146484375,576.4200439453125,307.0812072753906,72.88031768798828,87.17947387695312,116.83467864990234
228.62109375,169.6072235107422,138.35000610351562,197.1199951171875,161.98451232910156,296.49078369140625,45.4251708984375,,390.6627197265625,957.6974487304688,56.468284606933594,153.6637420654297,179.5690155029297,163.81405639648438,584.7350463867188,404.92974853515625,216.1218719482422,148.5729217529297,241.07081604003906,61.20001220703125,741.2349243164062,516.2205810546875,556.456787109375,130.3029327392578,413.00372314453125,102.12907409667969,89.77899932861328,141.8937225341797,189.23336791992188,170.5317840576172,64.3499984741211,501.794921875,585.02587890625,352.55999755859375,570.0336303710938,307.10101318359375,73.98088073730469,89.201416015625,116.70053100585938
231.60479736328125,169.71266174316406,141.1300048828125,201.4499969482422,162.5664825439453,300.3384094238281,45.908424377441406,,398.6825866699219,954.5978393554688,56.65153503417969,151.7708740234375,178.63723754882812,166.68743896484375,584.9776000976562,413.2886962890625,219.18484497070312,149.156982421875,242.75845336914062,61.64043045043945,748.1615600585938,521.9094848632812,562.3980102539062,129.30648803710938,414.7765808105469,103.95991516113281,86.55899810791016,135.96607971191406,185.0017547607422,171.60556030273438,64.6500015258789,502.5885314941406,587.0103759765625,338.5899963378906,584.466064453125,310.3412780761719,74.89637756347656,88.27427673339844,114.95658874511719
